,id,leader_string,DTW string,time,string_number
79,6,10.0,0.39682574941107435,5.0,
80,34,26.0,1.1941271276367291,5.0,
81,131,29.0,1.221603936233694,5.6,
82,6,10.0,0.7431398167791895,10.0,
83,34,26.0,1.1979782727509587,10.0,
84,18,7.0,5.346741920612364,10.8,
85,6,10.0,0.5999606053907665,15.0,
86,34,26.0,1.1228724550054563,15.0,
87,6,10.0,0.7185595429242989,20.0,
88,1,232.0,1.577488757346768,23.8,
89,1,232.0,1.4974308160755636,28.8,
90,17,11.0,0.7010869286830355,30.0,
91,1,232.0,1.431810022859064,33.8,
92,17,11.0,0.3002925376828511,35.0,
93,1,232.0,1.2535975913820747,38.8,
94,17,11.0,0.3954454333433477,40.0,
95,1,232.0,1.0716307739366882,43.8,
96,17,11.0,0.5528562329257429,45.0,
97,17,11.0,0.7310367490343853,50.0,
98,17,11.0,0.5082047276301782,55.0,
99,20,132.0,3.460725092807261,59.3,
100,17,11.0,1.0959862113298697,60.0,
101,20,132.0,4.097754169443871,64.3,
102,17,11.0,1.297352189867961,65.0,
103,17,11.0,0.9658382190278395,70.0,
104,17,11.0,1.2298118954507686,75.0,
105,17,11.0,1.2427003030039678,80.0,
106,17,21.0,0.8899081078272983,82.2,
107,17,21.0,1.2236853214849213,87.2,
108,17,21.0,0.9746608233182431,92.2,
109,17,11.0,1.2865666108066727,95.0,
110,17,21.0,0.8234691869788419,97.2,
111,17,21.0,0.5817391327481839,102.2,
112,17,11.0,1.483350623891295,110.0,
113,2698,34.0,1.3175280652395243,131.5,
114,11,3.0,0.686561059062628,140.0,
115,11,3.0,0.8131358901262478,145.0,
116,26,2378.0,1.389514733781245,150.2,
117,17,11.0,0.39472456637693304,5.0,
118,19,11.0,2.114194790851905,5.0,
119,24,27.0,0.3760411052323605,5.0,
120,31,27.0,2.935018737216401,5.0,
121,17,11.0,0.3702166877691145,10.0,
122,24,27.0,0.721770280794545,10.0,
123,31,27.0,3.8465204758784974,10.0,
124,17,11.0,0.512159630551782,15.0,
125,24,27.0,0.697167538771474,15.0,
126,31,27.0,3.8034131678371152,15.0,
127,24,27.0,0.6619077550678311,20.0,
128,31,27.0,3.7569133468837865,20.0,
129,276,466.0,0.9891286259151001,20.3,
130,11,3.0,0.6270404041557062,25.0,
131,276,466.0,0.7745934694141653,25.3,
132,276,466.0,1.158950928514202,30.3,
133,276,466.0,0.5407438737931091,35.3,
134,19,18.0,1.7872775080494907,53.6,
135,19,18.0,2.3662849230785885,58.6,
136,19,18.0,2.925138204435522,63.6,
137,18,132.0,1.6702730735029752,98.6,
138,132,21.0,0.6630824355711867,131.6,
139,15,2682.0,2.9112868370750733,135.5,
140,132,21.0,0.8373015518615256,136.6,
141,15,2682.0,2.9198462892089894,140.5,
142,132,21.0,0.4742249168669626,141.6,
143,132,21.0,0.46227091070230614,146.6,
144,11,1380.0,1.3566857582440033,150.5,
145,676,1380.0,0.8815648936168515,150.5,9.0
146,132,21.0,0.5017730429441418,151.6,
147,676,11.0,0.42634307664904486,155.5,
148,132,21.0,0.5902468385849335,156.6,
149,276,17.0,0.6635306695543471,158.4,
150,132,21.0,0.6432170301717104,161.6,
