,id,leader_string,DTW string,time,string_number
137,16,8.0,1.1710290836428288,35.0,
138,34,33.0,0.8427352367691384,35.0,
139,16,8.0,1.4900203927047095,40.0,
140,34,33.0,0.5089318040835662,40.0,
141,16,8.0,1.0612954166966273,45.0,
142,24,21.0,1.8275002486327585,45.0,16.0
143,34,33.0,0.5417599215891492,45.0,16.0
144,112,115.0,1.3143236727240937,45.4,16.0
145,16,8.0,0.9617575897504934,50.0,
146,34,33.0,0.3941324239466425,50.0,
147,16,8.0,0.9513873679938116,55.0,
148,33,24.0,1.7822305696481324,55.0,
149,34,24.0,1.5111253948497447,55.0,
150,105,152.0,1.7548221085270952,56.7,
151,34,33.0,0.41570166575363193,60.0,
152,21,29.0,0.7560237376392875,70.1,
153,105,152.0,2.5888114639961053,71.7,
154,777,131.0,1.0388982955822894,133.7,17.0
155,105,1222.0,1.5265854652530826,142.3,17.0
156,1413,1481.0,1.9148914120169052,148.3,17.0
157,1413,777.0,1.164796285386268,149.1,
158,1413,1481.0,1.3150636076649898,153.3,
159,1413,777.0,0.2504370260531179,154.1,
160,1413,777.0,0.21381244162453236,159.1,
161,1413,777.0,0.3485444662026195,164.1,
162,1452,777.0,0.7201938311397853,164.1,
163,777,131.0,1.364097765560037,168.7,
164,1413,131.0,1.148549246327915,168.7,
165,1452,131.0,1.3956219116653623,168.7,
166,7,15.0,0.8765229349322429,5.0,
167,25,18.0,0.3474428685441662,5.0,
168,19,18.0,0.6050982913675524,5.0,
169,128,108.0,1.5128654768559293,5.0,
170,7,15.0,1.377116328562259,10.0,
171,19,25.0,0.33322451679702475,10.0,
172,19,25.0,0.26688841663191176,15.0,
173,19,25.0,0.2544122763519354,20.0,
174,19,25.0,0.19828940313784635,25.0,
175,19,25.0,0.08314263671133677,30.0,
176,19,25.0,0.06720984842491654,35.0,
177,19,25.0,0.16593745971901175,40.0,
178,19,25.0,0.3211183754894164,45.0,
179,19,25.0,0.4488725121068952,50.0,
180,19,25.0,0.4796332528368835,55.0,
181,19,25.0,0.4429788525459257,60.0,
182,19,25.0,0.42371232114936924,65.0,
183,19,25.0,0.5357846529539253,70.0,
184,19,25.0,0.95818570234451,75.0,
185,19,25.0,0.9019173387242507,80.0,
186,155,131.0,0.7274772979833296,80.1,
187,7,15.0,0.6162746445725933,85.0,
188,19,25.0,0.8186265119397699,85.0,
189,7,15.0,0.5859143834902114,90.0,
190,19,25.0,0.806407009569308,90.0,
191,7,15.0,0.8063148377709248,95.0,
192,19,25.0,0.8770889894340801,95.0,
193,19,25.0,1.0920808341354726,100.0,
194,19,25.0,0.527105026552964,105.0,
195,19,25.0,0.5478586137156262,110.0,
196,19,25.0,1.0186520661108303,115.0,
197,25,18.0,1.4079396645881008,125.0,
198,19,18.0,1.4576816419742187,125.0,
199,25,18.0,0.7725012910118806,130.0,
200,19,18.0,1.2144361548315883,130.0,
201,25,18.0,1.6387314619739741,135.0,
202,19,18.0,1.550430792425553,135.0,
203,25,18.0,1.6385781564761965,140.0,
204,19,18.0,2.0970514558912567,140.0,
205,25,18.0,1.6156215911948797,145.0,
206,25,18.0,1.6895042046596456,150.0,
207,19,18.0,1.4639202196520995,150.0,
208,25,18.0,1.8312164614045092,155.0,
209,4,0.0,1.2494226329838487,5.0,
210,28,23.0,0.9944012782731252,5.0,
211,27,23.0,1.8639994294911497,5.0,
212,104,126.0,0.6020240338404846,5.0,18.0
213,113,126.0,2.8789914738121363,5.0,
214,136,113.0,1.5229247685179788,7.1,
215,28,23.0,1.2588204498049618,10.0,
216,27,23.0,1.5305176738593202,10.0,
217,104,126.0,0.6883394675348291,10.0,
218,113,126.0,3.3382513967424012,10.0,
219,136,126.0,8.48212755109156,10.0,
220,4,0.0,1.4826586095806424,15.0,
221,28,23.0,1.079009430667473,15.0,
222,27,23.0,1.2893064973499668,15.0,19.0
223,104,126.0,0.6427694143600217,15.0,
224,113,126.0,3.9313719461305006,15.0,
225,4,5.0,1.0957681110387614,16.8,
226,28,31.0,0.8161126202356068,16.8,
227,13,4.0,1.6024065611456288,20.0,
228,28,23.0,1.092721246368001,20.0,
229,27,23.0,1.5647825065455103,20.0,
230,104,126.0,0.8977093754120993,20.0,
231,113,126.0,4.35066726834896,20.0,
232,4,5.0,0.812437961991216,21.8,20.0
233,28,31.0,0.6836963516316685,21.8,
234,13,4.0,0.748233169179747,25.0,
235,28,23.0,1.3327607784898252,25.0,
236,27,23.0,2.1581954900530285,25.0,
237,104,126.0,1.5932035226737242,25.0,
238,113,126.0,5.06874587095542,25.0,
239,23,22.0,1.8100104714849157,26.4,
240,4,5.0,0.8269130804173312,26.8,
241,28,31.0,1.1132543653061995,26.8,
242,13,4.0,0.5118677353540887,30.0,
243,28,23.0,0.5242427231292276,30.0,
244,104,126.0,3.661607133846093,30.0,
245,4,5.0,0.9795369284884722,31.8,
246,28,31.0,0.6008434261350187,31.8,
247,13,4.0,1.2785900649253907,35.0,
248,28,23.0,0.512761729634554,35.0,21.0
249,27,23.0,0.6944037535096874,35.0,
250,104,126.0,3.704492496302447,35.0,
251,28,31.0,0.7551061268116399,36.8,
252,13,4.0,0.7974238615507581,40.0,
253,28,23.0,0.5897310497413221,40.0,
254,27,23.0,0.8862435515568973,40.0,
255,104,126.0,4.4060535165532535,40.0,
256,4,5.0,1.216769655430588,41.8,
257,28,31.0,0.673193115687767,41.8,
258,13,4.0,0.6309716484086941,45.0,
259,28,23.0,0.9930822267578098,45.0,
260,4,5.0,1.2445678155553097,46.8,
261,31,30.0,1.4386353375902694,49.6,
262,13,4.0,0.4952351269319767,50.0,
263,4,5.0,,51.8,
264,13,4.0,0.4836284268152255,55.0,
265,288,421.0,3.8657111287374724,55.8,
266,31,23.0,1.9047687617449753,56.8,
267,31,30.0,1.4314138217618495,59.6,
268,13,4.0,0.5195329946502578,60.0,
269,31,23.0,4.69889293702908,66.8,
270,797,152.0,4.163833898974091,120.7,
271,108,152.0,6.645838888251839,123.6,
272,1506,108.0,0.9703867493929804,129.1,
273,1506,108.0,0.554841268360327,134.1,
274,1506,108.0,0.7134426905925663,139.1,
275,1506,108.0,0.7409647982802131,144.1,
276,152,421.0,0.634619008561941,159.5,
277,1506,108.0,0.8078824895250315,169.1,
278,1506,108.0,0.7743272520988878,174.1,
