,id,leader_string,DTW string,time,string_number
0,50,55.0,1.1276383173168494,5.0,
1,54,55.0,1.290843042329905,5.0,
2,53,55.0,1.2993481007743681,5.0,1.0
3,49,55.0,1.4423006444275936,5.0,1.0
4,14,55.0,1.7438391193970595,5.0,1.0
5,122,86.0,0.31759108196520164,6.6,1.0
6,146,86.0,0.7843674523819725,6.6,1.0
7,50,55.0,1.0671486917097492,10.0,
8,54,55.0,1.2434003082445266,10.0,2.0
9,53,55.0,1.3174137874569112,10.0,2.0
10,49,55.0,1.4871959887971484,10.0,
11,14,55.0,2.0005325013034008,10.0,3.0
12,122,86.0,0.581639963256917,11.6,3.0
13,146,86.0,0.23404188638959889,11.6,3.0
14,50,55.0,1.104003152176308,15.0,3.0
15,54,55.0,1.329240104135378,15.0,3.0
16,53,55.0,1.269022601681463,15.0,
17,49,55.0,1.3694848522681886,15.0,4.0
18,14,55.0,1.7066603528754314,15.0,4.0
19,122,86.0,1.0920942913167968,16.6,
20,146,86.0,1.4401220352149695,16.6,5.0
21,234,86.0,2.3024614225281628,16.6,5.0
22,50,55.0,0.5160560087182354,20.0,5.0
23,54,55.0,0.561555323326724,20.0,5.0
24,53,55.0,0.4585318401557365,20.0,5.0
25,49,55.0,0.7589088456020484,20.0,
26,14,55.0,1.3616319996231732,20.0,6.0
27,122,86.0,1.0761705121840524,21.6,6.0
28,146,86.0,1.128463615831283,21.6,6.0
29,234,86.0,2.074920626889989,21.6,
30,50,55.0,0.4360477471625915,25.0,7.0
31,54,55.0,0.5604574262674213,25.0,7.0
32,53,55.0,0.4783670251189883,25.0,7.0
33,49,55.0,0.6806471934982576,25.0,7.0
34,14,55.0,1.4112161746645329,25.0,7.0
35,122,86.0,1.3661455337227546,26.6,
36,146,86.0,1.5021964621048338,26.6,8.0
37,14,15.0,0.879344987386329,29.0,8.0
38,55,29.0,1.6115459356715884,30.0,8.0
39,50,29.0,0.9735580348874211,30.0,
40,54,29.0,0.7991007815178216,30.0,9.0
41,53,29.0,1.0591554885313508,30.0,9.0
42,49,29.0,1.2282123597472057,30.0,9.0
43,146,122.0,0.524355996949884,33.2,9.0
44,14,15.0,0.7334646791339188,34.0,9.0
45,54,50.0,0.13605319673602004,35.0,
46,53,50.0,0.5216579942858274,35.0,10.0
47,49,50.0,0.5967441398637321,35.0,10.0
48,146,122.0,0.5589316994368119,38.2,
49,54,50.0,0.17502507603761758,40.0,11.0
50,53,50.0,1.1124794490866028,40.0,
51,49,50.0,1.3979791935182093,40.0,
52,146,122.0,0.6385154855871918,43.2,12.0
53,14,15.0,1.08975805103605,44.0,12.0
54,53,54.0,0.9171556000661253,45.0,12.0
55,49,54.0,1.132263465020272,45.0,12.0
56,122,86.0,0.14414228623229366,81.6,12.0
57,122,86.0,0.07740830786808012,86.6,
58,794,785.0,0.5252951313461817,88.1,
59,122,86.0,0.1023675218612442,91.6,
60,794,785.0,0.4399728367368297,93.1,13.0
61,794,785.0,0.323577320040605,98.1,
62,794,785.0,0.5745553627889083,103.1,14.0
63,624,493.0,2.1599058672810867,104.1,
64,794,785.0,0.4687567088521571,108.1,
65,1031,728.0,0.9795212115487724,134.7,15.0
66,1031,728.0,0.8734010066172703,139.7,15.0
67,1031,728.0,1.0817673792909768,144.7,15.0
68,1031,728.0,1.0680208947462526,149.7,
69,1031,728.0,1.5242235621315385,154.7,
