,id,leader_string,DTW string,time,string_number
84,159,229.0,0.6591735394320809,5.1,
85,69,229.0,0.2838456358022521,10.1,20.0
86,159,229.0,0.6596563625827776,10.1,20.0
87,69,229.0,0.2673546416150641,15.1,
88,159,229.0,0.627885972745779,15.1,
89,69,229.0,0.2958137183274266,20.1,21.0
90,159,229.0,0.6454798077273535,20.1,
91,69,229.0,0.34958153863109187,25.1,
92,69,229.0,0.3742128520561123,30.1,22.0
93,69,229.0,0.1979615559339164,35.1,
94,69,229.0,0.2230714515043839,40.1,
95,116,304.0,1.1299180107490345,52.2,
96,159,69.0,0.5978319753899789,60.4,
97,159,69.0,0.47542320310199804,65.4,23.0
98,116,304.0,1.4926283928859312,67.2,
99,159,69.0,0.5687490619867426,70.4,
100,116,304.0,1.611864600713302,72.2,
101,159,69.0,0.5682284021538863,75.4,24.0
102,116,304.0,1.6452525059162142,77.2,24.0
103,159,69.0,0.5708077713463914,80.4,24.0
104,116,304.0,1.1187148904228217,82.2,
105,159,69.0,0.45098511875509173,85.4,25.0
106,116,304.0,1.3057412310194558,87.2,25.0
107,16,130.0,1.2663599208160619,94.5,
108,16,130.0,1.2402887120381725,99.5,
109,1644,1437.0,1.8553466287542424,101.6,26.0
110,16,130.0,1.1978614206005203,104.5,
111,1644,1050.0,1.4998248887856613,105.4,
112,1644,1437.0,0.8715056243042627,106.6,
113,16,130.0,0.9450550290506716,109.5,27.0
114,1644,1050.0,1.1606935995861791,110.4,
115,1644,1437.0,1.6519128767415838,111.6,
116,16,130.0,0.8853958730480342,114.5,
117,1644,1437.0,1.7044975483650477,121.6,
118,1050,632.0,0.8371920898359799,125.4,
119,1644,1243.0,0.5658748984252511,137.5,
120,3296,1941.0,1.2112678089241884,165.6,28.0
121,9,105.0,0.3668367566802221,5.0,
122,8,105.0,0.40441589298555647,5.0,29.0
123,12,105.0,0.4995099300769447,5.0,29.0
124,105,76.0,1.422809284141476,10.0,29.0
125,9,76.0,1.561525314016138,10.0,
126,8,76.0,1.918929974564001,10.0,30.0
127,12,76.0,2.2995772431041837,10.0,30.0
128,9,105.0,0.1422243548579792,15.0,
129,8,105.0,0.5036888692867161,15.0,31.0
130,12,105.0,0.5876982944156136,15.0,
131,76,150.0,1.220340396999777,16.0,
132,202,24.0,0.8763974480903848,19.0,
133,9,105.0,0.13351783007310034,20.0,
134,8,105.0,0.4298250825240579,20.0,
135,12,105.0,0.44073326679729125,20.0,
136,76,150.0,1.0831119043082558,21.0,32.0
137,202,24.0,0.7897495569740502,24.0,
138,9,105.0,0.16312756557131047,25.0,
139,8,105.0,0.3659797837017645,25.0,33.0
140,12,105.0,0.3958146178281196,25.0,33.0
141,76,150.0,1.3222061814625952,26.0,33.0
142,202,24.0,1.0023034430035538,29.0,
143,9,105.0,0.3066423115391263,30.0,34.0
144,8,105.0,0.38794394029728246,30.0,34.0
145,12,105.0,0.37733426893826955,30.0,
146,76,150.0,1.6740895982872617,31.0,35.0
147,202,24.0,1.2967361794143177,34.0,
148,9,105.0,0.3506642365680976,35.0,
149,8,105.0,0.41045745777739717,35.0,
150,12,105.0,0.47251589357445645,35.0,
151,202,24.0,1.3800589911622618,39.0,
152,729,24.0,2.570477530790067,39.0,
153,9,105.0,0.24039112092533454,40.0,
154,8,105.0,0.43038862784331966,40.0,36.0
155,12,105.0,0.640317137629063,40.0,
156,202,24.0,1.0109912526392824,44.0,
157,729,24.0,2.2248511602917365,44.0,37.0
158,9,105.0,0.2525653388892107,45.0,37.0
159,8,105.0,0.5629193801158106,45.0,
160,12,105.0,0.7760019781674712,45.0,38.0
161,202,24.0,0.9149002185582081,49.0,38.0
162,729,24.0,2.198442758732693,49.0,
163,9,105.0,0.11764187562754137,50.0,
164,8,105.0,0.11590680477924636,50.0,
165,12,105.0,0.13491360422879323,50.0,
166,9,105.0,0.2690748337986744,55.0,
167,8,105.0,0.293040996414298,55.0,
168,12,105.0,0.29221492564136403,55.0,
169,15,150.0,4.175052243991216,58.5,
170,202,24.0,1.4450266567129801,59.0,
171,9,105.0,0.4124872700286051,60.0,39.0
172,8,105.0,0.7517435218642282,60.0,
173,12,105.0,0.860615036229764,60.0,
174,15,150.0,5.244920901335585,63.5,
175,9,105.0,0.13186031284489072,65.0,40.0
176,8,105.0,0.46142083571916126,65.0,
177,12,105.0,0.5838129905815556,65.0,
178,9,105.0,0.3305416967785695,70.0,
179,8,105.0,0.43215420038425195,70.0,
180,12,105.0,0.47315889011813633,70.0,
181,202,24.0,1.4509293243473533,74.0,
182,9,105.0,0.14648888200367707,75.0,41.0
183,8,105.0,0.3484583669807781,75.0,
184,12,105.0,0.5167097072498978,75.0,
185,456,23.0,3.1346005395649112,78.2,
186,9,105.0,0.13541035997523548,80.0,
187,8,105.0,0.15731772646681455,80.0,
188,12,105.0,0.33576152924112673,80.0,42.0
189,202,24.0,1.0265650761647327,84.0,
190,9,105.0,0.4425326594817417,85.0,
191,8,105.0,0.5600552020375201,85.0,
192,12,105.0,0.7621593738220621,85.0,43.0
193,202,24.0,0.717020223513837,89.0,
194,9,105.0,0.31858150060068907,90.0,
195,8,105.0,0.678067766038901,90.0,
196,12,105.0,0.8994876198974872,90.0,
197,202,24.0,1.0638582799439118,94.0,
198,9,105.0,0.4686932008631191,95.0,
199,8,105.0,0.7114062177248623,95.0,
200,12,105.0,0.89896130703424,95.0,
201,9,105.0,0.14523296378906864,100.0,
202,8,105.0,0.3186670413935797,100.0,
203,12,105.0,0.6199586619068742,100.0,
204,202,24.0,1.0659387668106683,104.0,
205,9,105.0,0.36389624486951866,105.0,44.0
206,8,105.0,0.7711640626702675,105.0,
207,12,105.0,0.8255752502998875,105.0,
208,202,24.0,0.8428572505169628,109.0,
209,9,105.0,0.32749863150909886,110.0,
210,8,105.0,0.4854278382674,110.0,45.0
211,12,105.0,0.6450740878134533,110.0,
212,202,24.0,1.1754263586026712,114.0,
213,9,105.0,0.4011110796774272,115.0,
214,8,105.0,0.5313177900142609,115.0,
215,12,105.0,0.5550609853142355,115.0,
216,202,24.0,1.0429157484508145,119.0,
217,9,105.0,0.44496055563189313,120.0,46.0
218,8,105.0,0.7265420544769181,120.0,
219,12,105.0,0.8498539287854431,120.0,
220,202,24.0,1.0279640091012505,124.0,
221,9,105.0,0.5118246372671517,125.0,
222,8,105.0,0.795574251477586,125.0,
223,12,105.0,0.8323422814164548,125.0,47.0
224,202,24.0,1.0324403454074385,129.0,
225,9,105.0,0.42757012903943786,130.0,
226,8,105.0,1.1182813974241617,130.0,
227,12,105.0,1.0093292644269718,130.0,
228,9,105.0,0.3847520920191117,135.0,
229,8,105.0,1.061523182509826,135.0,
230,12,105.0,0.9485909898468722,135.0,
231,202,24.0,1.0251168254344845,139.0,
232,9,105.0,0.7080204984230405,140.0,
233,8,105.0,0.9715644311335575,140.0,
234,12,105.0,1.6385245860244286,140.0,
235,9,105.0,1.0094704073707714,145.0,
236,8,105.0,1.0377814642815,145.0,
237,9,105.0,1.4557026646162976,150.0,
238,8,105.0,1.238220877036514,150.0,
239,105,76.0,0.11718935208712572,170.0,
240,105,76.0,0.13755214353055834,175.0,
241,28,33.0,0.3321596347328397,5.0,
242,20,21.0,1.5677870168484682,5.0,
243,21,158.0,0.9048129897939742,5.4,
244,19,397.0,0.9916408945158598,36.9,
245,397,18.0,1.1409777589987957,41.6,
246,19,18.0,1.7698585410548524,41.6,
247,19,397.0,1.9330083675105998,46.9,
248,397,18.0,1.6408335068390478,51.6,
249,397,18.0,2.1327649792255303,56.6,
250,19,18.0,4.096921697193793,56.6,
251,397,18.0,2.1870339752700434,61.6,
252,19,18.0,4.402113183778907,61.6,
253,397,18.0,2.2281031577155956,66.6,
254,19,18.0,4.4307820759653564,66.6,
255,397,18.0,2.274040043814418,71.6,
256,19,18.0,4.777398132368753,71.6,
257,19,397.0,1.018790147217543,76.9,
258,1565,1240.0,0.35724063275490453,109.4,
259,1565,1240.0,0.3635228299738058,114.4,
260,1565,1240.0,0.27916091974068036,119.4,
261,1565,1240.0,0.3011361788334846,124.4,
262,1240,823.0,1.0974265384203228,124.8,
263,1565,1240.0,0.21937669330451412,129.4,
264,11,153.0,0.9916839930981699,154.9,
265,153,9.0,2.1699553131014855,159.8,
266,11,9.0,1.0348758403479426,159.8,
267,11,153.0,0.8820460979357346,164.9,
268,153,8.0,1.429000770138184,165.7,
269,153,8.0,1.2268266662127947,170.7,
