,id,leader_string,DTW string,time,string_number
0,97,94.0,0.2696813047542007,5.0,
1,104,94.0,0.4527968059131448,5.0,
2,108,94.0,0.8533737858036945,5.0,1.0
3,8,13.0,1.1290218163900316,5.2,1.0
4,23,20.0,1.4151370657547815,5.2,1.0
5,36,20.0,1.8606852860879255,5.2,
6,94,20.0,2.0131074049039435,5.2,2.0
7,104,97.0,0.333832998202589,10.0,
8,108,97.0,0.4893071291694057,10.0,3.0
9,8,13.0,1.046449772038256,10.2,3.0
10,36,23.0,0.4276426108220879,10.3,3.0
11,94,23.0,0.6276641854273772,10.3,
12,125,115.0,1.4238187465198655,10.8,
13,20,251.0,0.4810953467925878,12.9,
14,104,97.0,0.5563698341350033,15.0,
15,108,97.0,0.5350979147037379,15.0,4.0
16,8,13.0,0.8627205949766256,15.2,4.0
17,36,23.0,0.4708616630831567,15.3,
18,94,23.0,0.6402998323175039,15.3,5.0
19,125,115.0,0.3423309600128451,15.8,
20,20,251.0,0.5419245076834048,17.9,6.0
21,104,97.0,0.5483010957942029,20.0,6.0
22,108,97.0,0.5451057540842125,20.0,
23,8,13.0,0.7340989561630901,20.2,7.0
24,36,23.0,0.3776594476747073,20.3,
25,94,23.0,0.6427539967518882,20.3,
26,125,115.0,0.4245991378543112,20.8,
27,20,251.0,0.08569485285580386,22.9,8.0
28,104,97.0,0.40546145219008245,25.0,
29,108,97.0,0.21646039755636057,25.0,9.0
30,36,23.0,0.3445550524522981,25.3,9.0
31,94,23.0,0.5816521838073792,25.3,
32,125,115.0,0.6460147590961126,25.8,10.0
33,20,251.0,0.09668730674679595,27.9,
34,104,97.0,0.43086372375226534,30.0,11.0
35,108,97.0,0.16595396488886746,30.0,11.0
36,36,23.0,0.6547335308831695,30.3,
37,94,23.0,0.993881576514316,30.3,12.0
38,20,251.0,0.2843003215700951,32.9,
39,104,97.0,0.3932425104044767,35.0,
40,108,97.0,0.22882272540347087,35.0,
41,36,23.0,0.3805268376025047,35.3,13.0
42,94,23.0,0.8575456051352923,35.3,
43,104,97.0,0.4735419942431378,40.0,14.0
44,108,97.0,0.16007225553138207,40.0,14.0
45,94,36.0,0.2419922754393417,40.3,
46,104,97.0,0.40605289365985525,45.0,15.0
47,108,97.0,0.1930759112641205,45.0,
48,115,97.0,1.1559010351560595,45.0,16.0
49,115,108.0,,50.3,16.0
50,1113,1089.0,0.23894077490047977,57.2,
51,1113,1089.0,0.6488180030721297,62.2,17.0
52,1113,1089.0,1.3179104559338,67.2,
53,1113,1089.0,1.347235171686187,72.2,
54,1113,1089.0,1.2985932565395166,77.2,
55,1113,1089.0,1.309921998392297,82.2,18.0
56,1051,494.0,0.523223267438351,94.5,
57,1051,494.0,0.5103315930545802,99.5,
58,453,393.0,0.4874807901813843,140.1,19.0
59,453,393.0,0.6406248495935472,145.1,19.0
60,3292,2921.0,0.23532117509845907,201.7,
61,17,9.0,4.44551947437003,5.2,
62,34,31.0,0.331080329669449,5.3,20.0
63,138,31.0,0.9102188610939602,5.3,20.0
64,34,31.0,0.7699147412867001,10.3,
65,34,31.0,0.5303119314359224,15.3,21.0
66,138,31.0,1.0360792347854204,15.3,
67,138,34.0,0.6642030417840761,20.3,
68,11,26.0,0.5679037123806435,25.1,
69,39,26.0,0.3726429032201923,25.1,
70,138,34.0,1.2860698079848192,25.3,22.0
71,516,120.0,0.928458852256995,28.7,
72,11,26.0,0.7697667373640626,30.1,
73,39,26.0,0.12750113588510265,30.1,23.0
74,120,121.0,0.8605768448616257,30.3,23.0
75,39,11.0,0.44637311707026245,35.1,
76,120,121.0,0.6292575138900761,35.3,
77,39,11.0,0.4095777997646567,40.1,24.0
78,120,121.0,0.8258818739177858,40.3,24.0
79,120,121.0,1.1836417687744913,45.3,
80,120,121.0,1.0483906313622486,50.3,
81,120,121.0,0.5291221897671741,55.3,
82,1075,990.0,2.306296463076886,59.1,
83,120,121.0,0.725143930176886,60.3,
