,id,leader_string,DTW string,time,string_number
139,19,30.0,0.33119902357056075,5.0,
140,29,30.0,0.6618376322860348,5.0,
141,33,40.0,1.03859296929069,5.0,
142,41,40.0,0.3448840888744247,5.0,
143,49,56.0,0.7504060664999026,5.0,
144,47,56.0,0.7652536461027534,5.0,
145,52,56.0,1.1262618804349185,5.0,
146,46,56.0,0.4057235488313879,5.0,
147,62,54.0,6.742708832551654,5.0,
148,58,60.0,0.8783887180193959,7.2,
149,4,11.0,0.5243327953610414,10.0,
150,10,11.0,0.7535473826131591,10.0,
151,19,30.0,0.5476764972438674,10.0,
152,29,30.0,0.6683933652134363,10.0,
153,41,33.0,0.9657328338506735,10.0,
154,49,56.0,0.6840062025846853,10.0,
155,47,56.0,0.7685820983752374,10.0,
156,52,56.0,1.5885270500502975,10.0,11.0
157,46,56.0,1.3463567662144098,10.0,
158,62,54.0,8.435782690256028,10.0,
159,30,20.0,1.2019853262129114,11.4,
160,58,60.0,0.8770506330497524,12.2,
161,10,4.0,0.48737926760216,15.0,
162,29,19.0,0.8764436728689695,15.0,
163,41,33.0,1.3191262380071505,15.0,
164,47,49.0,0.30657922272458893,15.0,
165,52,49.0,0.6323366735358578,15.0,
166,46,49.0,1.3718635183772008,15.0,
167,62,54.0,9.042855474792436,15.0,
168,58,60.0,0.8664829852676779,17.2,
169,10,4.0,0.32446761888127235,20.0,
170,29,19.0,0.8510989494077605,20.0,
171,41,33.0,1.387930106542321,20.0,
172,47,49.0,0.6468537704549666,20.0,
173,52,49.0,1.6394210874833763,20.0,
174,46,49.0,3.6260799227036493,20.0,
175,56,53.0,1.0140089426814944,20.7,
176,60,59.0,13.47779628107608,23.2,
177,10,4.0,0.28290012125660147,25.0,
178,29,19.0,1.0150835449506463,25.0,
179,47,49.0,0.5805724605427196,25.0,
180,52,49.0,2.6770870528419866,25.0,
181,46,49.0,2.6900451513167214,25.0,
182,4,11.0,0.29249122386520704,30.0,
183,10,11.0,0.2778829311905998,30.0,
184,29,19.0,0.8975775282746097,30.0,12.0
185,47,49.0,0.7140027215928002,30.0,
186,52,49.0,2.6033982293878326,30.0,
187,10,4.0,0.3765463344124741,35.0,
188,29,19.0,0.6707678388265117,35.0,
189,47,49.0,0.6069994850122905,35.0,
190,52,49.0,2.481576966282044,35.0,13.0
191,38,34.0,1.287262063084214,35.4,
192,53,34.0,2.0537160476369243,35.4,
193,10,4.0,0.25427047281745685,40.0,
194,29,19.0,0.5422244620622471,40.0,
195,47,49.0,0.7925483644490237,40.0,
196,52,49.0,2.4744276509679177,40.0,14.0
197,53,38.0,1.0693288599077908,40.7,14.0
198,53,57.0,0.8783513164956186,44.9,
199,10,4.0,0.2869014621154032,45.0,
200,29,19.0,0.9817387401176554,45.0,
201,47,49.0,3.8526055518365814,45.0,
202,53,57.0,1.132181664405029,49.9,
203,10,4.0,0.06275450758983263,50.0,15.0
204,29,19.0,0.5474461720720526,50.0,
205,47,49.0,3.8246537427940996,50.0,
206,56,50.0,1.8120675001377953,53.8,
207,29,19.0,0.4921923295376366,55.0,16.0
208,47,49.0,3.836031643632807,55.0,
209,56,50.0,1.9342150656470496,58.8,
210,47,49.0,3.816733319150218,60.0,
211,56,50.0,2.080495266796078,63.8,
212,47,49.0,3.831619953258096,65.0,17.0
213,56,50.0,2.084181560511283,68.8,
214,56,50.0,1.6869559644285226,73.8,
215,40,1990.0,3.6915717643939545,113.4,
216,41,33.0,0.11573151196948221,120.0,
217,28,2326.0,0.8358103755570425,124.7,18.0
218,42,2326.0,2.227206090456922,124.7,
219,41,33.0,0.0818867922561847,125.0,
220,28,2326.0,0.8134244291091668,129.7,
221,42,2326.0,2.1780824176910825,129.7,
222,41,33.0,0.08693489853392576,130.0,
223,28,2326.0,0.5551581603136703,134.7,
224,42,2326.0,1.658093987824581,134.7,
225,41,33.0,0.098249704892309,135.0,
226,28,2326.0,0.44255836374498536,139.7,
227,42,2326.0,1.5982518063489952,139.7,
228,41,33.0,0.07591211237869475,140.0,
229,41,33.0,0.09136837291764562,145.0,
230,33,199.0,0.6456186633447767,145.2,
231,33,199.0,0.6301452563888309,150.2,
