,id,leader_string,DTW string,time,string_number
0,26,11.0,0.2269797193585521,5.0,
1,31,11.0,0.9151496171210898,5.0,
2,27,11.0,1.8265933097718834,5.0,
3,26,11.0,0.39095065384008876,10.0,1.0
4,31,11.0,0.9121161516053188,10.0,1.0
5,27,11.0,1.8243357389463843,10.0,1.0
6,36,29.0,1.2242149619875455,10.1,
7,31,26.0,1.0087666374568809,15.0,
8,27,26.0,1.8162298482398493,15.0,
9,36,29.0,0.995422016730347,15.1,
10,31,26.0,0.5370931392935709,20.0,
11,27,26.0,1.127728866839849,20.0,2.0
12,31,26.0,0.5498120263493108,25.0,2.0
13,27,26.0,0.5541328829878347,25.0,2.0
14,31,26.0,0.46071233058223127,30.0,
15,27,26.0,0.5872031930814544,30.0,
16,31,26.0,0.40929156604715367,35.0,
17,27,26.0,0.5687098142317504,35.0,3.0
18,786,778.0,0.5475360652726817,81.6,
19,786,778.0,0.2106214609463896,86.6,4.0
20,786,778.0,0.4015327995285795,91.6,4.0
21,786,778.0,0.8171270310640473,96.6,
22,786,778.0,0.773792145715411,101.6,
23,786,778.0,0.9044488299484762,106.6,
24,786,778.0,0.7232428668669365,111.6,5.0
25,786,778.0,0.8193488833763276,116.6,
26,2809,2523.0,0.44305280409813075,149.8,6.0
27,2809,2523.0,0.2688603105585412,154.8,6.0
28,2809,2523.0,0.2628015037836099,159.8,
29,171,118.0,1.0089706772135218,22.8,
30,43,35.0,0.47738607927639465,24.5,
31,171,118.0,1.3709332387362407,27.8,
32,43,35.0,0.4291590846195853,29.5,
33,171,118.0,1.1086498799886315,32.8,
34,43,35.0,0.34260654427541704,34.5,
35,171,118.0,0.8477036594759371,37.8,7.0
36,43,35.0,1.4777636542404011,39.5,7.0
37,171,118.0,0.8460754322102603,42.8,
38,171,118.0,0.9361425038378418,47.8,
39,171,118.0,1.26725595273418,52.8,
40,171,118.0,1.5517061895698667,57.8,
41,171,118.0,0.9120454196634845,62.8,
42,171,118.0,1.12112851059534,67.8,
43,21,43.0,0.475645575029892,70.8,8.0
44,2876,2659.0,1.1999345157796122,150.4,8.0
45,34,10.0,0.27654408166560457,5.0,
46,35,10.0,7.314578505304429,5.0,
47,30,24.0,1.0696221399349937,5.0,
48,39,44.0,0.6954078162754331,5.0,
49,24,28.0,0.9350632256612698,5.9,
50,34,10.0,0.27932572916854753,10.0,
51,35,10.0,8.08604083848145,10.0,
52,39,44.0,0.4800247980893378,10.0,9.0
53,24,28.0,1.3312907042087723,10.9,9.0
54,34,10.0,0.3531784776617225,15.0,
55,35,10.0,6.142238440972646,15.0,
56,39,44.0,0.4658864772952118,15.0,
57,24,28.0,1.359533628650368,15.9,
58,34,10.0,0.6597245395095913,20.0,
59,39,44.0,0.6164969706279751,20.0,
60,34,10.0,1.9333344201341078,25.0,
61,39,44.0,0.8555338341589168,25.0,
62,39,44.0,0.8429004115646443,30.0,
63,44,30.0,0.95567583164239,35.0,
64,39,30.0,1.639310884608606,35.0,
65,44,30.0,0.9796636051093508,40.0,
66,39,30.0,1.849537661222731,40.0,
67,34,10.0,2.0931185899482005,45.0,
68,44,30.0,1.018155180637387,45.0,
69,39,30.0,1.2927053219795361,45.0,
