,id,leader,time,DTW
0,100,16.0,5.0,17.892694447677346
1,100,19.0,8.4,5.919792036339596
2,100,19.0,13.4,6.79546628145433
3,100,19.0,18.4,7.127107270165357
4,100,17.0,22.2,1.9229062835051496
5,100,17.0,27.2,2.0332517931666994
6,100,17.0,32.2,4.085612382364578
7,100,17.0,37.2,2.4389513561026774
8,100,17.0,42.2,0.9370882297694623
9,100,17.0,47.2,0.45890176724156867
10,100,17.0,52.2,0.5398676298969507
11,100,17.0,57.2,1.8179106485659728
12,100,17.0,62.2,0.6520942848564056
13,100,17.0,67.2,0.23752243935171324
14,100,17.0,72.2,0.23671920333881635
15,100,17.0,77.2,0.2213932617810249
16,100,17.0,82.2,
17,100,93.0,25.1,1.6772874196302596
18,100,93.0,30.1,3.5655629150163595
19,100,93.0,35.1,4.20867605112175
20,100,93.0,40.1,4.998046019379289
21,100,93.0,45.1,7.596830272317388
22,100,93.0,50.1,9.206591796319092
23,16,19.0,5.1,24.842694622098314
24,16,10.0,8.4,14.10259946689212
25,16,15.0,12.8,7.3744924554165605
26,16,15.0,17.8,7.0556407564869605
27,16,15.0,22.8,8.52318956729923
28,16,15.0,27.8,8.487717464596129
29,16,5.0,29.0,9.532564996191224
30,16,5.0,34.0,8.498789467425285
31,16,42.0,36.7,5.286991026774407
32,16,42.0,41.7,2.753736636025373
33,16,42.0,46.7,2.1519246665555967
34,16,42.0,51.7,1.9933181128951751
35,16,42.0,56.7,0.9831975630688835
36,16,42.0,61.7,0.7880430554503065
37,16,42.0,66.7,0.9175404097109255
38,16,42.0,71.7,0.9496948399111549
39,16,42.0,76.7,1.2961376802478426
40,16,42.0,81.7,1.7914334626597777
41,16,42.0,86.7,0.2642901311175859
42,16,42.0,91.7,0.259231873885065
43,16,42.0,96.7,0.5537685687304367
44,16,42.0,101.7,0.29397109825212947
45,17,11.0,5.0,0.6818147250625283
46,17,11.0,10.0,0.7540795416105948
47,17,11.0,15.0,0.8342115872391367
48,17,11.0,20.0,0.8553799462982705
49,17,11.0,25.0,0.5653806920931397
50,17,11.0,30.0,0.628522366089762
51,17,11.0,35.0,0.5800552658444984
52,17,11.0,40.0,0.48517389572041375
53,17,11.0,45.0,0.33409802806064437
54,17,11.0,50.0,0.3120510986452976
55,17,11.0,55.0,0.3433898760073864
56,17,11.0,60.0,0.6203394803758284
57,17,11.0,65.0,0.6089739256867647
58,17,11.0,70.0,0.5561576524127749
59,17,11.0,75.0,0.6038493500129507
60,17,11.0,80.0,0.5249332764228204
61,17,11.0,85.0,0.47687132617660466
62,17,11.0,90.0,0.29397223671696515
63,17,11.0,95.0,0.27447084704281727
64,17,11.0,100.0,0.3212398185244068
65,17,11.0,105.0,0.20966899198045766
66,17,11.0,110.0,0.23652818679575602
67,17,11.0,115.0,0.7764169498193363
68,17,11.0,120.0,0.3317457136274546
69,17,11.0,125.0,0.32716015786877434
70,17,11.0,130.0,0.4312604502018626
71,17,11.0,135.0,0.5213116026569414
72,17,11.0,140.0,0.4926202975326677
73,17,11.0,145.0,0.5887691081162009
74,17,11.0,150.0,0.3351210685825348
75,17,11.0,155.0,0.313511283027502
76,17,11.0,160.0,0.46795791847957907
77,17,11.0,165.0,0.4139549672836445
78,17,11.0,170.0,0.2322929553097284
79,17,13.0,173.2,
80,17,624.0,173.4,
81,11,13.0,5.0,0.3290891544271598
82,11,13.0,10.0,0.16935497684144177
83,11,13.0,15.0,0.15551267362536073
84,11,13.0,20.0,0.27504391535172235
85,11,13.0,25.0,0.14005283049866085
86,11,13.0,30.0,0.21595246363951753
87,11,13.0,35.0,0.1550705466307264
88,11,13.0,40.0,0.10904000156991686
89,11,13.0,45.0,0.2066108976242935
90,11,13.0,50.0,0.1722984569971195
91,11,13.0,55.0,0.27321911770671337
92,11,13.0,60.0,0.24803983028277585
93,11,13.0,65.0,0.21991389407339504
94,11,13.0,70.0,0.2251674202250412
95,11,13.0,75.0,0.24315661030325314
96,11,13.0,80.0,0.20629897420019663
97,11,13.0,85.0,0.23005087142985672
98,11,13.0,90.0,0.29418707651035203
99,11,13.0,95.0,0.28031930754823947
100,11,13.0,100.0,0.2773941055511244
101,11,13.0,105.0,0.2774509074629983
102,11,13.0,110.0,0.44215792310157737
103,11,13.0,115.0,0.38728056942005695
104,11,13.0,120.0,0.22518678640441714
105,11,13.0,125.0,0.29284831022496177
106,11,13.0,130.0,0.3166990373668131
107,11,13.0,135.0,0.3612471817939717
108,11,13.0,140.0,0.32857573887991737
109,11,13.0,145.0,0.2935183279354148
110,11,13.0,150.0,0.31417588724901235
111,11,13.0,155.0,0.18494626172669437
112,11,13.0,160.0,0.1200004217162506
113,11,13.0,165.0,0.14411182082343027
114,11,13.0,170.0,0.09412099218122495
115,13,7.0,5.0,1.4183931097845555
116,13,7.0,10.0,1.2046446919039029
117,13,7.0,15.0,1.8508464584806108
118,13,7.0,20.0,2.231478462234605
119,13,7.0,25.0,0.8634102428013575
120,13,7.0,30.0,0.41790994092531153
121,13,7.0,35.0,0.552203994270018
122,13,7.0,40.0,0.2838333721751889
123,13,7.0,45.0,0.49988275146061334
124,13,7.0,50.0,1.1645776547262174
125,13,7.0,55.0,1.579581205745883
126,13,7.0,60.0,1.7664012772107924
127,13,7.0,65.0,2.607029727873046
128,13,7.0,70.0,2.623743523691332
129,13,7.0,75.0,3.186888427827966
130,13,7.0,80.0,3.4285742149779987
131,13,7.0,85.0,3.459608134274685
132,13,7.0,90.0,4.215645692001847
133,13,7.0,95.0,4.242565541085184
134,13,7.0,100.0,3.829848857863046
135,13,7.0,105.0,3.306857778423596
136,13,7.0,110.0,2.3895002901568487
137,13,7.0,115.0,1.998546978193018
138,13,7.0,120.0,1.9968318607800717
139,13,7.0,125.0,2.5620426420731213
140,13,7.0,130.0,2.68967772313762
141,13,7.0,135.0,1.9870883094621339
142,13,7.0,140.0,2.0898241916882108
143,13,7.0,145.0,1.5793171936890098
144,13,7.0,150.0,2.47449527954618
145,13,7.0,155.0,1.86426070629644
146,13,7.0,160.0,1.467746390001457
147,13,7.0,165.0,0.9059029656382815
148,13,10.0,12.8,1.579186886531563
149,13,10.0,17.8,3.1770251738228277
150,13,10.0,22.8,1.698578027324372
151,13,10.0,27.8,0.467455871418374
152,13,10.0,32.8,0.08573634277743268
153,13,10.0,37.8,0.41986316835118076
154,13,10.0,42.8,0.3813798156750397
155,13,10.0,47.8,0.6150956197959453
156,13,10.0,52.8,0.6545915372209269
157,13,10.0,57.8,0.9505277284625017
158,13,10.0,62.8,0.9192623749033992
159,13,10.0,67.8,0.9025270386416541
160,13,10.0,72.8,0.8885664670803197
161,13,10.0,77.8,0.6670459571827871
162,13,810.0,90.3,10.952391560913139
163,13,810.0,95.3,9.552216797334548
164,13,810.0,100.3,7.691410210094242
165,13,810.0,105.3,5.573009411023846
166,13,810.0,110.3,3.563689467922219
167,13,810.0,115.3,0.7950081979578939
168,13,810.0,120.3,2.004462709066571
169,13,312.0,121.3,0.907347537907523
170,13,312.0,126.3,0.9314376468969789
171,13,624.0,130.7,9.826394344199663
172,13,624.0,135.7,9.18311876837028
173,13,624.0,140.7,9.030803740722206
174,13,624.0,145.7,8.910999546492711
175,13,624.0,150.7,7.635409398567063
176,13,624.0,155.7,7.477016774430848
177,13,624.0,160.7,7.476651319259321
178,13,624.0,165.7,5.250200831196178
179,13,624.0,170.7,3.245181792842397
180,7,6.0,5.0,1.606569825431677
181,7,6.0,10.0,2.2597950525360173
182,7,6.0,15.0,2.718591669228554
183,7,6.0,20.0,1.8274530803948443
184,7,6.0,25.0,1.448765959553751
185,7,6.0,30.0,1.4261569640554972
186,7,6.0,35.0,1.426960730442627
187,7,6.0,40.0,3.1018462661354174
188,7,6.0,45.0,2.355195085519848
189,7,6.0,50.0,4.079863312413797
190,7,6.0,55.0,6.397055318795266
191,7,1.0,59.2,3.5706651358970682
192,7,1.0,64.2,3.731479758240893
193,7,1.0,69.2,4.590349254967814
194,7,1.0,74.2,
195,7,128.0,74.6,4.152306192658065
196,7,128.0,79.6,6.413888368925633
197,7,128.0,84.6,4.714237568821863
198,7,810.0,89.7,
199,7,312.0,90.3,0.7792326638467615
200,7,312.0,95.3,0.6026630547835296
201,7,312.0,100.3,0.9541552888985799
202,7,312.0,105.3,1.351026162953934
203,7,312.0,110.3,1.3988186737395165
204,7,312.0,115.3,1.8569983136715695
205,7,312.0,120.3,3.2045548056513553
206,7,312.0,125.3,3.189256960145132
207,7,312.0,130.3,3.2526376080656334
208,7,312.0,135.3,2.958574700414907
209,7,312.0,140.3,2.94065820303677
210,7,312.0,145.3,2.7795081943203286
211,7,312.0,150.3,0.2516959679350304
212,7,624.0,151.1,5.3919592363166275
213,7,624.0,156.1,4.736962074264404
214,7,624.0,161.1,4.391385577780541
215,7,624.0,166.1,
216,6,42.0,5.0,0.6107014413952193
217,6,42.0,10.0,1.1555300195638027
218,6,42.0,15.0,2.77313650036563
219,6,42.0,20.0,4.480396216636865
220,6,42.0,25.0,5.050175053539935
221,6,42.0,30.0,5.233402217960602
222,6,42.0,35.0,5.2510321376806885
223,6,1.0,36.7,4.123447210362877
224,6,1.0,41.7,3.3075886646459063
225,6,1.0,46.7,3.320429807858828
226,6,1.0,51.7,4.08473413232289
227,6,1.0,56.7,4.491169433471069
228,6,250.0,59.2,0.26150274104766996
229,6,250.0,64.2,0.2565708814832093
230,6,250.0,69.2,0.2681570397119596
231,42,0.0,5.0,0.7555932922399107
232,42,0.0,10.0,0.800659327842609
233,42,0.0,15.0,1.218317035403076
234,42,0.0,20.0,2.8797402036883435
235,42,1.0,23.2,4.515767466159592
236,42,1.0,28.2,5.623125049408279
237,42,1.0,33.2,6.2746800785837245
238,42,5.0,36.7,0.5659851657263213
239,42,5.0,41.7,1.6181217007228723
240,42,5.0,46.7,1.2146061578460277
241,42,5.0,51.7,1.9723824521237563
242,42,5.0,56.7,4.564575553658082
243,42,5.0,61.7,4.329503423152045
244,42,5.0,66.7,4.731560448309237
245,42,5.0,71.7,5.0562277117721015
246,42,5.0,76.7,5.098596509906716
247,0,1.0,5.0,3.5062428380327155
248,0,1.0,10.0,4.795250685868253
249,0,1.0,15.0,5.2022573513579715
250,0,1.0,20.0,7.166251085928885
251,0,43.0,23.2,1.058219188131114
252,0,43.0,28.2,1.0728526469544795
253,0,43.0,33.2,1.279310019812482
254,0,43.0,38.2,1.4505118064516298
255,0,43.0,43.2,1.5197084234271783
256,0,43.0,48.2,1.6343178795299704
257,0,43.0,53.2,1.687775305442143
258,1,151.0,8.1,0.624142945949357
259,1,151.0,13.1,0.8085636250611689
260,1,151.0,18.1,1.5602186595464345
261,1,151.0,23.1,0.703249347126206
262,1,151.0,28.1,0.43484459011926624
263,1,151.0,33.1,2.777730227651049
264,1,151.0,38.1,3.279116013954737
265,1,151.0,43.1,3.526664098156258
266,1,151.0,48.1,4.786636396808562
267,1,151.0,53.1,9.121744978577443
268,1,151.0,58.1,9.944110025698423
269,1,151.0,63.1,11.353053362396594
270,1,839.0,92.4,0.9094359790684345
271,1,839.0,97.4,0.49331950466818997
272,19,17.0,5.1,1.7563482332914615
273,19,17.0,10.1,2.218400540333682
274,19,17.0,15.1,3.4813481888455944
275,19,17.0,20.1,5.26662450467223
276,19,20.0,22.2,1.7778011501828423
277,19,20.0,27.2,1.6479914734566654
278,19,20.0,32.2,0.5885247563678487
279,19,20.0,37.2,1.186446497900819
280,19,20.0,42.2,1.0312784518652336
281,19,20.0,47.2,1.2426227761361008
282,19,20.0,52.2,1.3756327084300581
283,19,20.0,57.2,3.1579211952604505
284,19,407.0,59.3,1.7444577021391874
285,19,407.0,64.3,0.738327442286302
286,19,407.0,69.3,0.740146924907361
287,19,407.0,74.3,0.7191043795070726
288,19,407.0,79.3,0.9532017662550882
289,19,407.0,84.3,0.07281015775019317
290,10,15.0,5.0,1.3393168044563135
291,10,15.0,10.0,1.9938783411297347
292,10,7.0,12.8,0.6417777949259054
293,10,7.0,17.8,0.9791661340802527
294,10,7.0,22.8,0.5862786693192559
295,10,7.0,27.8,0.6272412289360568
296,10,7.0,32.8,0.7414389539657791
297,10,7.0,37.8,0.7526555166408568
298,10,7.0,42.8,0.2872967395967029
299,10,7.0,47.8,0.5824200591286692
300,10,7.0,52.8,0.25349398832047987
301,10,7.0,57.8,0.39203027207587016
302,10,7.0,62.8,0.5426674412296907
303,10,7.0,67.8,0.23433923494518993
304,10,7.0,72.8,0.13043783854670218
305,10,7.0,77.8,0.7448370289128845
306,15,5.0,5.0,3.532848443254334
307,15,5.0,10.0,4.246324607163617
308,15,5.0,15.0,4.611735012218732
309,15,5.0,20.0,5.245378444827183
310,15,5.0,25.0,6.1189334733315865
311,15,49.0,29.0,1.2895553326939797
312,15,49.0,34.0,2.1148470823427266
313,15,49.0,39.0,2.201993738402384
314,15,49.0,44.0,2.110182456408726
315,15,49.0,49.0,2.2309108090653185
316,15,49.0,54.0,2.091419255312423
317,5,43.0,5.0,1.1792353662641
318,5,43.0,10.0,1.109471303718825
319,5,43.0,15.0,1.1612760529642236
320,5,43.0,20.0,1.3291831289256826
321,5,0.0,23.2,0.3973478296535793
322,5,0.0,28.2,0.16900277659238896
323,5,0.0,33.2,0.13020315207896657
324,5,0.0,38.2,2.354337236874385
325,5,0.0,43.2,3.1009381095249706
326,5,0.0,48.2,4.847984487937915
327,5,0.0,53.2,8.00437247195724
328,5,0.0,58.2,8.006229764862466
329,5,0.0,63.2,8.054674721276793
330,43,47.0,5.0,0.3467715443155791
331,43,47.0,10.0,0.5169288298673334
332,43,47.0,15.0,0.9085489802088502
333,43,47.0,20.0,0.34913201964571855
334,43,47.0,25.0,0.47470328818470675
335,43,47.0,30.0,0.1926347624388278
336,43,47.0,35.0,0.19069474897572256
337,43,47.0,40.0,0.5452400507124429
338,43,47.0,45.0,0.24605811110386364
339,47,30.0,5.0,0.6396307175675063
340,47,30.0,10.0,1.072764636529909
341,47,30.0,15.0,0.9713006624796487
342,47,30.0,20.0,0.4673556793744355
343,47,30.0,25.0,0.7752872876389069
344,47,30.0,30.0,0.16422978271522967
345,47,30.0,35.0,0.16401257155109425
346,47,30.0,40.0,0.7351857308093603
347,30,202.0,15.1,3.2052902527143146
348,30,202.0,20.1,2.6220827332606276
349,30,202.0,25.1,1.0290026652350668
350,30,202.0,30.1,0.20693803381441048
351,30,202.0,35.1,0.2622876832733032
352,30,202.0,40.1,0.14727361219643412
353,92,21.0,5.0,3.8354714754097365
354,92,108.0,6.8,0.42914375262787424
355,92,108.0,11.8,0.41876722120810494
356,92,108.0,16.8,0.4539371392617854
357,21,18.0,5.0,0.26297637497118936
358,21,18.0,10.0,0.7713734538348208
359,21,18.0,15.0,0.9156063724238395
360,21,18.0,20.0,1.0427158718923295
361,21,18.0,25.0,1.0400975623149358
362,21,18.0,30.0,1.2033732008738585
363,21,18.0,35.0,0.9978442791074127
364,21,18.0,40.0,0.7100888044450703
365,21,18.0,45.0,0.577141517411974
366,21,18.0,50.0,0.5426313669604048
367,21,18.0,55.0,0.3773377715289865
368,21,18.0,60.0,0.2561092418540703
369,21,18.0,65.0,0.32592530112766316
370,21,18.0,70.0,0.29577888894073656
371,21,18.0,75.0,
372,18,20.0,5.0,1.2404321713759718
373,18,20.0,10.0,1.2596854770231245
374,18,20.0,15.0,2.4955831285097334
375,18,20.0,20.0,2.651610314961275
376,18,19.0,22.2,0.9087709357227964
377,18,19.0,27.2,0.8948920382601958
378,18,19.0,32.2,0.8334990592521979
379,18,19.0,37.2,0.5666195760860919
380,18,19.0,42.2,0.416891175877795
381,18,19.0,47.2,0.6027096917860288
382,18,19.0,52.2,0.958620318719245
383,18,19.0,57.2,0.9640623066232933
384,18,19.0,62.2,0.959815400697973
385,18,19.0,67.2,1.3101887525518858
386,18,19.0,72.2,1.3363673070587574
387,18,19.0,77.2,1.1838016653303087
388,18,19.0,82.2,
389,20,12.0,5.0,4.640796916393644
390,20,12.0,10.0,4.204333207553297
391,20,12.0,15.0,4.110296027305662
392,20,4.0,19.2,5.277037899015224
393,20,4.0,24.2,3.8405573724106112
394,20,4.0,29.2,3.2089766049333384
395,20,4.0,34.2,0.7995886848604478
396,20,4.0,39.2,0.7182497897176451
397,20,4.0,44.2,0.728692839017053
398,20,4.0,49.2,0.6294917491899055
399,20,4.0,54.2,0.3526569636260428
400,20,4.0,59.2,4.02337686375193
401,20,4.0,64.2,4.894442478747936
402,20,4.0,69.2,4.898056868467886
403,20,4.0,74.2,4.994818898521605
404,20,4.0,79.2,5.695002036046417
405,20,4.0,84.2,7.988161195680203
406,20,9.0,85.7,5.920993759317589
407,20,9.0,90.7,5.554890306176862
408,20,8.0,91.8,6.309853353411051
409,20,575.0,91.9,5.7008614467572505
410,20,152.0,95.6,3.0709892038648605
411,20,152.0,100.6,3.2977889846982995
412,20,152.0,105.6,4.655878515335527
413,20,152.0,110.6,3.8596072090930993
414,20,152.0,115.6,2.866171216238339
415,20,152.0,120.6,4.4755839900572845
416,20,152.0,125.6,4.266969813592105
417,20,152.0,130.6,3.8932510362923263
418,20,152.0,135.6,2.575805571930763
419,20,152.0,140.6,2.059498983276606
420,20,152.0,145.6,0.22082890362448984
421,12,4.0,5.0,3.33527548128794
422,12,4.0,10.0,3.756713201157887
423,12,4.0,15.0,3.864036700991339
424,12,9.0,27.8,0.45348300039532136
425,12,9.0,32.8,0.6978532917332063
426,12,9.0,37.8,0.8681276636805308
427,12,9.0,42.8,0.9716934751479418
428,12,9.0,47.8,0.8751104846009335
429,12,9.0,52.8,0.8959928288669677
430,12,9.0,57.8,0.8789560075880608
431,12,9.0,62.8,0.9918657047880245
432,12,9.0,67.8,0.630765685250173
433,12,9.0,72.8,0.5008203176058444
434,12,9.0,77.8,0.18357148370050977
435,12,9.0,82.8,
436,12,93.0,52.0,0.516890982515584
437,12,93.0,57.0,0.3657995242144221
438,12,93.0,62.0,0.5682710874453261
439,12,93.0,67.0,0.11448911489023342
440,12,93.0,72.0,0.1549083465638905
441,12,93.0,77.0,0.09954530946499926
442,12,93.0,82.0,0.0553386235020244
443,4,9.0,5.0,1.0835376532061682
444,4,9.0,10.0,0.7262006919939857
445,4,9.0,15.0,0.6972871601117341
446,4,9.0,20.0,1.1432533998866758
447,4,9.0,25.0,0.8219055382019765
448,4,9.0,30.0,0.41394197182799186
449,4,9.0,35.0,0.8389437300768919
450,4,9.0,40.0,1.4621233513206617
451,4,9.0,45.0,1.0901439735427834
452,4,9.0,50.0,1.6640211616581426
453,4,9.0,55.0,1.2155652926647913
454,4,9.0,60.0,1.236667279600747
455,4,9.0,65.0,1.2831862049228304
456,4,9.0,70.0,0.927006619087632
457,4,9.0,75.0,0.6377638760438563
458,4,9.0,80.0,0.9658713312614472
459,4,9.0,85.0,
460,4,12.0,27.8,1.2617070850730498
461,4,12.0,32.8,0.4554686376031194
462,4,12.0,37.8,0.4039380291157711
463,4,12.0,42.8,0.4237701372612932
464,4,12.0,47.8,0.38260113071365814
465,4,12.0,52.8,0.8031289970240801
466,4,12.0,57.8,1.0628285592527447
467,4,12.0,62.8,1.0289926399631664
468,4,12.0,67.8,0.9931020364019649
469,4,12.0,72.8,0.9915544971779032
470,4,12.0,77.8,0.9860132543065483
471,4,12.0,82.8,0.7647945848876248
472,9,8.0,5.0,0.742814022665656
473,9,8.0,10.0,0.842031730845027
474,9,8.0,15.0,0.9174547725441492
475,9,8.0,20.0,0.6646220874124982
476,9,8.0,25.0,0.769288474305409
477,9,8.0,30.0,0.38818677739696306
478,9,8.0,35.0,0.39393695469715867
479,9,8.0,40.0,0.6054810899820039
480,9,8.0,45.0,0.5705389623250118
481,9,8.0,50.0,0.5291379118461758
482,9,8.0,55.0,0.6104028435574166
483,9,8.0,60.0,0.6557165034137681
484,9,8.0,65.0,0.7502404387028215
485,9,8.0,70.0,1.0670823302078725
486,9,8.0,75.0,0.6441597417603326
487,9,8.0,80.0,0.6400521798510623
488,9,8.0,85.0,0.6473868612673002
489,9,8.0,90.0,
490,8,3.0,5.0,0.5041383647816207
491,8,3.0,10.0,0.4557590512645821
492,8,3.0,15.0,0.5084100354522587
493,8,3.0,20.0,0.35406548339633376
494,8,3.0,25.0,0.49830835919031846
495,8,3.0,30.0,0.3602575443268016
496,8,3.0,35.0,0.3816578351215149
497,8,3.0,40.0,0.1979901755936659
498,8,3.0,45.0,0.380738064416767
499,8,3.0,50.0,0.18521726096963922
500,8,3.0,55.0,0.2686434151430603
501,8,3.0,60.0,0.23411953490940016
502,8,3.0,65.0,0.24648510579231458
503,8,3.0,70.0,0.1934462044486102
504,8,3.0,75.0,0.19109064809894716
505,8,3.0,80.0,0.21594235129738948
506,8,3.0,85.0,0.20857064416255747
507,8,3.0,90.0,0.16515090353211653
508,8,3.0,95.0,0.12396723133644312
509,8,3.0,100.0,0.13358171732035856
510,8,3.0,105.0,0.2329430018497591
511,8,3.0,110.0,0.2818610839918541
512,8,3.0,115.0,0.23021201844714664
513,8,3.0,120.0,0.29898450777437907
